responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source
2084,36,kangaroo,kangaroo,target,lower-left,PBz3r7hu,orderB,1,känguru,5.89,middle,m,5.806981519507187,5,original CLT items
4911,37,gazelle,dragonfly,dist2,upper-left,PBz3r7hu,orderB,0,gazelle,6.31,high,m,5.806981519507187,5,new items
2305,38,badger,badger,target,lower-left,PBz3r7hu,orderB,1,dachs,6.17,high,m,5.806981519507187,5,new items
5674,39,chanterelle,chanterelle,target,upper-left,PBz3r7hu,orderB,1,pfifferling,7.13,high,m,5.806981519507187,5,new items
2707,40,orchid,shrub,dist1,upper-left,PBz3r7hu,orderB,0,orchidee,9.76,high,m,5.806981519507187,5,new items
4088,41,carnation,violets,dist1,lower-right,PBz3r7hu,orderB,0,nelke,7.82,high,m,5.806981519507187,5,new items
2375,42,ventilator,ventilator,target,upper-right,PBz3r7hu,orderB,1,ventilator,6.59,high,m,5.806981519507187,5,new items
5142,43,labyrinth,labyrinth,target,lower-left,PBz3r7hu,orderB,1,labyrinth,6.63,high,m,5.806981519507187,5,new items
1704,44,ocean,ocean,target,upper-left,PBz3r7hu,orderB,1,ozean,6.46,high,m,5.806981519507187,5,new items
4730,45,lobster,lobster,target,upper-right,PBz3r7hu,orderB,1,hummer,8,high,m,5.806981519507187,5,new items
4102,46,cello,harp,dist1,lower-right,PBz3r7hu,orderB,0,cello,8.67,high,m,5.806981519507187,5,new items
4307,47,kayak,kayak,target,upper-left,PBz3r7hu,orderB,1,kajak,8.82,high,m,5.806981519507187,5,new items
8631,48,ruler,ruler,target,lower-left,PBz3r7hu,orderB,1,lineal,4.9,middle,m,5.806981519507187,5,original CLT items
3054,49,jaguar,panther,dist1,lower-left,PBz3r7hu,orderB,0,jaguar,7.64,high,m,5.806981519507187,5,new items
2614,50,flounder,elderberry,dist2,upper-left,PBz3r7hu,orderB,0,flunder,6.95,high,m,5.806981519507187,5,new items
2146,51,satellite,satellite,target,upper-left,PBz3r7hu,orderB,1,satellit,8.94,high,m,5.806981519507187,5,new items
2491,52,zucchini,zucchini,target,upper-right,PBz3r7hu,orderB,1,zucchini,5.95,middle,m,5.806981519507187,5,new items
91477,1,squirrel,squirrel,target,lower-left,pfJJy4WV,orderA,1,eichhörnchen,2.6,low,f,3.2580424366872007,3,original CLT items
7535,2,cap,cap,target,upper-right,pfJJy4WV,orderA,1,mütze,1.95,low,f,3.2580424366872007,3,original CLT items
5765,3,door,door,target,lower-left,pfJJy4WV,orderA,1,tür,3.12,low,f,3.2580424366872007,3,original CLT items
5504,4,stairs,stairs,target,lower-right,pfJJy4WV,orderA,1,treppe,3.25,low,f,3.2580424366872007,3,original CLT items
6207,5,desk,desk,target,lower-left,pfJJy4WV,orderA,1,schreibtisch,3.2,low,f,3.2580424366872007,3,original CLT items
6806,6,strawberry,strawberry,target,upper-left,pfJJy4WV,orderA,1,erdbeere,3.47,low,f,3.2580424366872007,3,original CLT items
3295,7,eye,eye,target,upper-left,pfJJy4WV,orderA,1,auge,2.69,low,f,3.2580424366872007,3,original CLT items
3027,8,plane,plane,target,lower-left,pfJJy4WV,orderA,1,flugzeug,3.24,low,f,3.2580424366872007,3,new items
2894,9,paintbrush,paintbrush,target,lower-left,pfJJy4WV,orderA,1,pinsel,3.43,low,f,3.2580424366872007,3,original CLT items
7030,10,telephone,telephone,target,upper-right,pfJJy4WV,orderA,1,telefon,3.53,middle,f,3.2580424366872007,3,original CLT items
2541,11,snake,snake,target,upper-left,pfJJy4WV,orderA,1,schlange,2,low,f,3.2580424366872007,3,original CLT items
5798,12,carrot,carrot,target,lower-right,pfJJy4WV,orderA,1,möhre,3.36,low,f,3.2580424366872007,3,original CLT items
3278,13,star,star,target,upper-left,pfJJy4WV,orderA,1,stern,3.29,low,f,3.2580424366872007,3,original CLT items
4766,14,scissors,scissors,target,upper-right,pfJJy4WV,orderA,1,schere,3.38,low,f,3.2580424366872007,3,original CLT items
3022,15,tiger,tiger,target,upper-right,pfJJy4WV,orderA,1,tiger,3.88,middle,f,3.2580424366872007,3,original CLT items
3173,16,bone,bone,target,lower-right,pfJJy4WV,orderA,1,knochen,4.64,middle,f,3.2580424366872007,3,original CLT items
2454,17,apple,apple,target,upper-left,pfJJy4WV,orderA,1,apfel,2.71,low,f,3.2580424366872007,3,original CLT items
2534,18,fish,fish,target,lower-left,pfJJy4WV,orderA,1,fisch,2.76,low,f,3.2580424366872007,3,original CLT items
11906,19,ant,ant,target,upper-right,pfJJy4WV,orderA,1,ameise,4.6,middle,f,3.2580424366872007,3,original CLT items
5999,20,belt,belt,target,lower-right,pfJJy4WV,orderA,1,gürtel,4.11,middle,f,3.2580424366872007,3,original CLT items
3398,21,fryingpan,fryingpan,target,upper-left,pfJJy4WV,orderA,1,pfanne,4.16,middle,f,3.2580424366872007,3,new items
6248,22,zebra,zebra,target,upper-right,pfJJy4WV,orderA,1,zebra,3.65,middle,f,3.2580424366872007,3,original CLT items
33814,23,needle,needle,target,upper-left,pfJJy4WV,orderA,1,nadel,4.22,middle,f,3.2580424366872007,3,original CLT items
3314,24,bicycle,bicycle,target,upper-right,pfJJy4WV,orderA,1,fahrrad,3.8,middle,f,3.2580424366872007,3,original CLT items
4727,25,ladder,ladder,target,upper-right,pfJJy4WV,orderA,1,leiter,4.47,middle,f,3.2580424366872007,3,original CLT items
8751,26,battery,battery,target,lower-right,pfJJy4WV,orderA,1,batterie,5.94,middle,f,3.2580424366872007,3,original CLT items
5943,27,elk,elk,target,upper-left,pfJJy4WV,orderA,1,elch,6.28,high,f,3.2580424366872007,3,new items
24830,28,choir,choir,target,upper-right,pfJJy4WV,orderA,1,chor,7.19,high,f,3.2580424366872007,3,new items
2079,29,kangaroo,kangaroo,target,lower-left,pfJJy4WV,orderA,1,känguru,5.89,middle,f,3.2580424366872007,3,original CLT items
3296,30,ventilator,ventilator,target,upper-right,pfJJy4WV,orderA,1,ventilator,6.59,high,f,3.2580424366872007,3,new items
15507,31,arugula,brusselsprouts,dist1,lower-left,pfJJy4WV,orderA,0,rucola,6.18,high,f,3.2580424366872007,3,new items
4622,32,flag,flag,target,lower-right,pfJJy4WV,orderA,1,flagge,5.86,middle,f,3.2580424366872007,3,original CLT items
6263,33,giraffe,giraffe,target,upper-left,pfJJy4WV,orderA,1,giraffe,3.79,middle,f,3.2580424366872007,3,original CLT items
2773,34,palmtree,palmtree,target,lower-left,pfJJy4WV,orderA,1,palme,6.57,high,f,3.2580424366872007,3,new items
8079,35,pineapple,pineapple,target,lower-right,pfJJy4WV,orderA,1,ananas,4.1,middle,f,3.2580424366872007,3,original CLT items
20185,36,ocean,ocean,target,upper-left,pfJJy4WV,orderA,1,ozean,6.46,high,f,3.2580424366872007,3,new items
6007,37,gazelle,dragonfly,dist2,upper-left,pfJJy4WV,orderA,0,gazelle,6.31,high,f,3.2580424366872007,3,new items
8205,38,ruler,toothbrush,dist2,lower-right,pfJJy4WV,orderA,0,lineal,4.9,middle,f,3.2580424366872007,3,original CLT items
8711,39,badger,badger,target,lower-left,pfJJy4WV,orderA,1,dachs,6.17,high,f,3.2580424366872007,3,new items
13013,40,chanterelle,diamond,dist3,upper-right,pfJJy4WV,orderA,0,pfifferling,7.13,high,f,3.2580424366872007,3,new items
8485,41,ruin,railtracks,dist2,lower-left,pfJJy4WV,orderA,0,ruine,6.21,high,f,3.2580424366872007,3,new items
7595,42,labyrinth,whirlwind,dist2,lower-right,pfJJy4WV,orderA,0,labyrinth,6.63,high,f,3.2580424366872007,3,new items
8809,43,mushroom,mushroom,target,lower-right,pfJJy4WV,orderA,1,pilz,3.67,middle,f,3.2580424366872007,3,original CLT items
7840,44,orchid,orchid,target,lower-left,pfJJy4WV,orderA,1,orchidee,9.76,high,f,3.2580424366872007,3,new items
10976,45,zucchini,skateboard,dist3,lower-left,pfJJy4WV,orderA,0,zucchini,5.95,middle,f,3.2580424366872007,3,new items
15690,46,kayak,boomerang,dist3,lower-right,pfJJy4WV,orderA,0,kajak,8.82,high,f,3.2580424366872007,3,new items
24082,47,lobster,lobster,target,upper-right,pfJJy4WV,orderA,1,hummer,8,high,f,3.2580424366872007,3,new items
5686,48,jaguar,panther,dist1,lower-left,pfJJy4WV,orderA,0,jaguar,7.64,high,f,3.2580424366872007,3,new items
7310,49,carnation,compass,dist3,upper-left,pfJJy4WV,orderA,0,nelke,7.82,high,f,3.2580424366872007,3,new items
19672,50,satellite,rocket,dist1,upper-right,pfJJy4WV,orderA,0,satellit,8.94,high,f,3.2580424366872007,3,new items
6310,51,flounder,pyramid,dist3,upper-right,pfJJy4WV,orderA,0,flunder,6.95,high,f,3.2580424366872007,3,new items
9794,52,cello,marshmallow,dist2,upper-right,pfJJy4WV,orderA,0,cello,8.67,high,f,3.2580424366872007,3,new items
7572,1,squirrel,squirrel,target,lower-left,PHNBVz1r,orderA,1,eichhörnchen,2.6,low,m,7.457905544147844,7,original CLT items
10039,2,cap,cap,target,upper-right,PHNBVz1r,orderA,1,mütze,1.95,low,m,7.457905544147844,7,original CLT items
3967,3,door,door,target,lower-left,PHNBVz1r,orderA,1,tür,3.12,low,m,7.457905544147844,7,original CLT items
2509,4,stairs,stairs,target,lower-right,PHNBVz1r,orderA,1,treppe,3.25,low,m,7.457905544147844,7,original CLT items
3264,5,desk,desk,target,lower-left,PHNBVz1r,orderA,1,schreibtisch,3.2,low,m,7.457905544147844,7,original CLT items
5148,6,strawberry,strawberry,target,upper-left,PHNBVz1r,orderA,1,erdbeere,3.47,low,m,7.457905544147844,7,original CLT items
1944,7,eye,eye,target,upper-left,PHNBVz1r,orderA,1,auge,2.69,low,m,7.457905544147844,7,original CLT items
1506,8,plane,plane,target,lower-left,PHNBVz1r,orderA,1,flugzeug,3.24,low,m,7.457905544147844,7,new items
4947,9,paintbrush,paintbrush,target,lower-left,PHNBVz1r,orderA,1,pinsel,3.43,low,m,7.457905544147844,7,original CLT items
2077,10,telephone,telephone,target,upper-right,PHNBVz1r,orderA,1,telefon,3.53,middle,m,7.457905544147844,7,original CLT items
1730,11,snake,snake,target,upper-left,PHNBVz1r,orderA,1,schlange,2,low,m,7.457905544147844,7,original CLT items
2294,12,carrot,carrot,target,lower-right,PHNBVz1r,orderA,1,möhre,3.36,low,m,7.457905544147844,7,original CLT items
7123,13,star,star,target,upper-left,PHNBVz1r,orderA,1,stern,3.29,low,m,7.457905544147844,7,original CLT items
4725,14,scissors,scissors,target,upper-right,PHNBVz1r,orderA,1,schere,3.38,low,m,7.457905544147844,7,original CLT items
2353,15,tiger,tiger,target,upper-right,PHNBVz1r,orderA,1,tiger,3.88,middle,m,7.457905544147844,7,original CLT items
1644,16,bone,bone,target,lower-right,PHNBVz1r,orderA,1,knochen,4.64,middle,m,7.457905544147844,7,original CLT items
8026,17,apple,apple,target,upper-left,PHNBVz1r,orderA,1,apfel,2.71,low,m,7.457905544147844,7,original CLT items
1890,18,fish,fish,target,lower-left,PHNBVz1r,orderA,1,fisch,2.76,low,m,7.457905544147844,7,original CLT items
2562,19,ant,ant,target,upper-right,PHNBVz1r,orderA,1,ameise,4.6,middle,m,7.457905544147844,7,original CLT items
3474,20,belt,belt,target,lower-right,PHNBVz1r,orderA,1,gürtel,4.11,middle,m,7.457905544147844,7,original CLT items
2730,21,fryingpan,fryingpan,target,upper-left,PHNBVz1r,orderA,1,pfanne,4.16,middle,m,7.457905544147844,7,new items
4839,22,zebra,zebra,target,upper-right,PHNBVz1r,orderA,1,zebra,3.65,middle,m,7.457905544147844,7,original CLT items
4205,23,needle,needle,target,upper-left,PHNBVz1r,orderA,1,nadel,4.22,middle,m,7.457905544147844,7,original CLT items
8185,24,bicycle,bicycle,target,upper-right,PHNBVz1r,orderA,1,fahrrad,3.8,middle,m,7.457905544147844,7,original CLT items
10662,25,ladder,ladder,target,upper-right,PHNBVz1r,orderA,1,leiter,4.47,middle,m,7.457905544147844,7,original CLT items
2293,26,battery,battery,target,lower-right,PHNBVz1r,orderA,1,batterie,5.94,middle,m,7.457905544147844,7,original CLT items
1723,27,elk,elk,target,upper-left,PHNBVz1r,orderA,1,elch,6.28,high,m,7.457905544147844,7,new items
11109,28,choir,orchestra,dist1,lower-right,PHNBVz1r,orderA,0,chor,7.19,high,m,7.457905544147844,7,new items
3466,29,kangaroo,kangaroo,target,lower-left,PHNBVz1r,orderA,1,känguru,5.89,middle,m,7.457905544147844,7,original CLT items
2794,30,ventilator,ventilator,target,upper-right,PHNBVz1r,orderA,1,ventilator,6.59,high,m,7.457905544147844,7,new items
19202,31,arugula,brusselsprouts,dist1,lower-left,PHNBVz1r,orderA,0,rucola,6.18,high,m,7.457905544147844,7,new items
2917,32,flag,flag,target,lower-right,PHNBVz1r,orderA,1,flagge,5.86,middle,m,7.457905544147844,7,original CLT items
8631,33,giraffe,giraffe,target,upper-left,PHNBVz1r,orderA,1,giraffe,3.79,middle,m,7.457905544147844,7,original CLT items
5507,34,palmtree,palmtree,target,lower-left,PHNBVz1r,orderA,1,palme,6.57,high,m,7.457905544147844,7,new items
3224,35,pineapple,pineapple,target,lower-right,PHNBVz1r,orderA,1,ananas,4.1,middle,m,7.457905544147844,7,original CLT items
2415,36,ocean,ocean,target,upper-left,PHNBVz1r,orderA,1,ozean,6.46,high,m,7.457905544147844,7,new items
18599,37,gazelle,gazelle,target,lower-right,PHNBVz1r,orderA,1,gazelle,6.31,high,m,7.457905544147844,7,new items
5793,38,ruler,ruler,target,lower-left,PHNBVz1r,orderA,1,lineal,4.9,middle,m,7.457905544147844,7,original CLT items
9319,39,badger,badger,target,lower-left,PHNBVz1r,orderA,1,dachs,6.17,high,m,7.457905544147844,7,new items
7367,40,chanterelle,chanterelle,target,upper-left,PHNBVz1r,orderA,1,pfifferling,7.13,high,m,7.457905544147844,7,new items
4700,41,ruin,ruin,target,lower-right,PHNBVz1r,orderA,1,ruine,6.21,high,m,7.457905544147844,7,new items
8750,42,labyrinth,labyrinth,target,lower-left,PHNBVz1r,orderA,1,labyrinth,6.63,high,m,7.457905544147844,7,new items
6776,43,mushroom,mushroom,target,lower-right,PHNBVz1r,orderA,1,pilz,3.67,middle,m,7.457905544147844,7,original CLT items
21817,44,orchid,orchid,target,lower-left,PHNBVz1r,orderA,1,orchidee,9.76,high,m,7.457905544147844,7,new items
4566,45,zucchini,zucchini,target,upper-right,PHNBVz1r,orderA,1,zucchini,5.95,middle,m,7.457905544147844,7,new items
15188,46,kayak,kayak,target,upper-left,PHNBVz1r,orderA,1,kajak,8.82,high,m,7.457905544147844,7,new items
10864,47,lobster,lobster,target,upper-right,PHNBVz1r,orderA,1,hummer,8,high,m,7.457905544147844,7,new items
12106,48,jaguar,panther,dist1,lower-left,PHNBVz1r,orderA,0,jaguar,7.64,high,m,7.457905544147844,7,new items
23077,49,carnation,violets,dist1,lower-right,PHNBVz1r,orderA,0,nelke,7.82,high,m,7.457905544147844,7,new items
4930,50,satellite,satellite,target,upper-left,PHNBVz1r,orderA,1,satellit,8.94,high,m,7.457905544147844,7,new items
11294,51,flounder,flounder,target,lower-right,PHNBVz1r,orderA,1,flunder,6.95,high,m,7.457905544147844,7,new items
9721,52,cello,marshmallow,dist2,upper-right,PHNBVz1r,orderA,0,cello,8.67,high,m,7.457905544147844,7,new items
5543,1,door,door,target,lower-left,pkz9eJ22,orderB,1,tür,3.12,low,f,5.68104038329911,5,original CLT items
4377,2,stairs,stairs,target,lower-right,pkz9eJ22,orderB,1,treppe,3.25,low,f,5.68104038329911,5,original CLT items
4469,3,eye,eye,target,upper-left,pkz9eJ22,orderB,1,auge,2.69,low,f,5.68104038329911,5,original CLT items
5017,4,desk,desk,target,lower-left,pkz9eJ22,orderB,1,schreibtisch,3.2,low,f,5.68104038329911,5,original CLT items
4336,5,star,star,target,upper-left,pkz9eJ22,orderB,1,stern,3.29,low,f,5.68104038329911,5,original CLT items
2930,6,squirrel,squirrel,target,lower-left,pkz9eJ22,orderB,1,eichhörnchen,2.6,low,f,5.68104038329911,5,original CLT items
2789,7,cap,cap,target,upper-right,pkz9eJ22,orderB,1,mütze,1.95,low,f,5.68104038329911,5,original CLT items
3089,8,telephone,telephone,target,upper-right,pkz9eJ22,orderB,1,telefon,3.53,middle,f,5.68104038329911,5,original CLT items
3680,9,strawberry,strawberry,target,upper-left,pkz9eJ22,orderB,1,erdbeere,3.47,low,f,5.68104038329911,5,original CLT items
3465,10,scissors,scissors,target,upper-right,pkz9eJ22,orderB,1,schere,3.38,low,f,5.68104038329911,5,original CLT items
2439,11,bone,bone,target,lower-right,pkz9eJ22,orderB,1,knochen,4.64,middle,f,5.68104038329911,5,original CLT items
3301,12,paintbrush,paintbrush,target,lower-left,pkz9eJ22,orderB,1,pinsel,3.43,low,f,5.68104038329911,5,original CLT items
3294,13,fryingpan,fryingpan,target,upper-left,pkz9eJ22,orderB,1,pfanne,4.16,middle,f,5.68104038329911,5,new items
3162,14,carrot,carrot,target,lower-right,pkz9eJ22,orderB,1,möhre,3.36,low,f,5.68104038329911,5,original CLT items
7096,15,plane,plane,target,lower-left,pkz9eJ22,orderB,1,flugzeug,3.24,low,f,5.68104038329911,5,new items
3264,16,tiger,tiger,target,upper-right,pkz9eJ22,orderB,1,tiger,3.88,middle,f,5.68104038329911,5,original CLT items
3689,17,snake,snake,target,upper-left,pkz9eJ22,orderB,1,schlange,2,low,f,5.68104038329911,5,original CLT items
3237,18,apple,apple,target,upper-left,pkz9eJ22,orderB,1,apfel,2.71,low,f,5.68104038329911,5,original CLT items
4862,19,battery,battery,target,lower-right,pkz9eJ22,orderB,1,batterie,5.94,middle,f,5.68104038329911,5,original CLT items
3649,20,flag,flag,target,lower-right,pkz9eJ22,orderB,1,flagge,5.86,middle,f,5.68104038329911,5,original CLT items
4776,21,ladder,ladder,target,upper-right,pkz9eJ22,orderB,1,leiter,4.47,middle,f,5.68104038329911,5,original CLT items
3281,22,fish,fish,target,lower-left,pkz9eJ22,orderB,1,fisch,2.76,low,f,5.68104038329911,5,original CLT items
3754,23,giraffe,giraffe,target,upper-left,pkz9eJ22,orderB,1,giraffe,3.79,middle,f,5.68104038329911,5,original CLT items
4755,24,ant,ant,target,upper-right,pkz9eJ22,orderB,1,ameise,4.6,middle,f,5.68104038329911,5,original CLT items
4144,25,bicycle,bicycle,target,upper-right,pkz9eJ22,orderB,1,fahrrad,3.8,middle,f,5.68104038329911,5,original CLT items
16849,26,ruin,ruin,target,lower-right,pkz9eJ22,orderB,1,ruine,6.21,high,f,5.68104038329911,5,new items
20994,27,choir,orchestra,dist1,lower-right,pkz9eJ22,orderB,0,chor,7.19,high,f,5.68104038329911,5,new items
3316,28,pineapple,pineapple,target,lower-right,pkz9eJ22,orderB,1,ananas,4.1,middle,f,5.68104038329911,5,original CLT items
4652,29,zebra,zebra,target,upper-right,pkz9eJ22,orderB,1,zebra,3.65,middle,f,5.68104038329911,5,original CLT items
3924,30,belt,belt,target,lower-right,pkz9eJ22,orderB,1,gürtel,4.11,middle,f,5.68104038329911,5,original CLT items
3028,31,mushroom,mushroom,target,lower-right,pkz9eJ22,orderB,1,pilz,3.67,middle,f,5.68104038329911,5,original CLT items
4371,32,elk,elk,target,upper-left,pkz9eJ22,orderB,1,elch,6.28,high,f,5.68104038329911,5,new items
3379,33,needle,needle,target,upper-left,pkz9eJ22,orderB,1,nadel,4.22,middle,f,5.68104038329911,5,original CLT items
15925,34,arugula,dracula,dist2,upper-left,pkz9eJ22,orderB,0,rucola,6.18,high,f,5.68104038329911,5,new items
4480,35,palmtree,palmtree,target,lower-left,pkz9eJ22,orderB,1,palme,6.57,high,f,5.68104038329911,5,new items
2538,36,kangaroo,kangaroo,target,lower-left,pkz9eJ22,orderB,1,känguru,5.89,middle,f,5.68104038329911,5,original CLT items
4271,37,gazelle,gazelle,target,lower-right,pkz9eJ22,orderB,1,gazelle,6.31,high,f,5.68104038329911,5,new items
101741,38,badger,badger,target,lower-left,pkz9eJ22,orderB,1,dachs,6.17,high,f,5.68104038329911,5,new items
5896,39,chanterelle,chanterelle,target,upper-left,pkz9eJ22,orderB,1,pfifferling,7.13,high,f,5.68104038329911,5,new items
16350,40,orchid,orchid,target,lower-left,pkz9eJ22,orderB,1,orchidee,9.76,high,f,5.68104038329911,5,new items
7932,41,carnation,violets,dist1,lower-right,pkz9eJ22,orderB,0,nelke,7.82,high,f,5.68104038329911,5,new items
4117,42,ventilator,ventilator,target,upper-right,pkz9eJ22,orderB,1,ventilator,6.59,high,f,5.68104038329911,5,new items
4453,43,labyrinth,labyrinth,target,lower-left,pkz9eJ22,orderB,1,labyrinth,6.63,high,f,5.68104038329911,5,new items
4220,44,ocean,ocean,target,upper-left,pkz9eJ22,orderB,1,ozean,6.46,high,f,5.68104038329911,5,new items
5510,45,lobster,lobster,target,upper-right,pkz9eJ22,orderB,1,hummer,8,high,f,5.68104038329911,5,new items
8904,46,cello,harp,dist1,lower-right,pkz9eJ22,orderB,0,cello,8.67,high,f,5.68104038329911,5,new items
6291,47,kayak,kayak,target,upper-left,pkz9eJ22,orderB,1,kajak,8.82,high,f,5.68104038329911,5,new items
